Province/State,Country/Region,Lat,Lon,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,death_per_100_case,death_past_3_days
Guadeloupe,France,16.25,-61.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.47712125471966244,0.6020599913279624,1.1139433523068367,1.0,0.8450980400142568,1.1139433523068367,0.9542425094393249,0.7781512503836436,0.6989700043360189,0.0,1.6129031,1.0
Mayotte,France,-12.8275,45.1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.47712125471966244,0.0,0.6020599913279624,0.3010299956639812,0.6989700043360189,1.146128035678238,1.1139433523068367,0.0,0.0
New Caledonia,France,-20.9043,165.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.47712125471966244,0.0,0.6989700043360189,0.47712125471966244,0.0,0.0
Reunion,France,-21.1351,55.2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.6989700043360189,0.3010299956639812,0.3010299956639812,0.47712125471966244,0.0,0.6020599913279624,0.47712125471966244,1.1760912590556813,1.255272505103306,1.3010299956639813,0.9030899869919435,1.380211241711606,0.0,0.0
Saint Barthelemy,France,17.9,-62.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St Martin,France,18.0708,-63.0501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.0,0.0,0.3010299956639812,0.6020599913279624,0.0,0.0,0.0
Martinique,France,14.6415,-61.0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.8450980400142568,0.0,0.8450980400142568,0.3010299956639812,0.6020599913279624,0.6989700043360189,1.0,0.0,1.1139433523068367,1.0,0.6989700043360189,1.754386,0.0
,France,46.2276,2.2137,0.0,0.47712125471966244,0.3010299956639812,0.0,0.0,0.3010299956639812,0.3010299956639812,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.6989700043360189,1.3222192947339193,1.3010299956639813,1.6434526764861874,1.4913616938342726,1.792391689498254,1.146128035678238,1.9138138523837167,1.968482948553935,2.4424797690644486,2.4727564493172123,2.250420002308894,1.9242792860618816,2.760422483423212,2.6972293427597176,0.0,3.140193678578631,2.9079485216122722,1.4913616938342726,3.329397879361043,3.0086001717619175,3.1436392352745433,3.262213705476417,3.241048150671644,3.2229764498933915,3.2397998184470986,3.584218112117405,3.388988785124714,4.931851,538.0
,Gabon,-0.8037,11.6094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.3010299956639812,0.3010299956639812,0.0,0.3010299956639812,16.666668,0.0
,Gambia,13.4432,-15.3101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,33.333336,1.0
,Georgia,42.3154,43.3569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,1.0,0.47712125471966244,0.0,1.0,0.0,0.3010299956639812,0.7781512503836436,0.6020599913279624,0.0,0.3010299956639812,0.6989700043360189,0.47712125471966244,0.6020599913279624,0.8450980400142568,0.7781512503836436,0.9030899869919435,1.0,0.0,0.0
,Germany,51.0,9.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.6020599913279624,0.0,0.0,0.3010299956639812,0.6020599913279624,0.47712125471966244,0.47712125471966244,0.0,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,1.0413926851582251,1.3010299956639813,0.47712125471966244,1.505149978319906,1.7160033436347992,1.4771212547196624,1.5797835966168101,1.8260748027008264,2.3443922736851106,2.2764618041732443,2.113943352306837,2.383815365980431,2.1367205671564067,2.450249108319361,2.655138434811382,2.2329961103921536,3.2035767749779724,2.9595183769729982,3.0831441431430524,3.1696744340588068,3.2979792441593623,3.4872798164430687,3.4762517960070336,3.656002320682957,3.3740147402919116,3.425044874551389,3.621591675859218,3.5945030438200893,0.47595948,73.0
,Ghana,7.9465,-1.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.6020599913279624,0.0,0.3010299956639812,0.0,0.6989700043360189,0.7781512503836436,0.6020599913279624,0.6989700043360189,0.6989700043360189,1.4313637641589874,3.7735848,1.0
,Greece,39.0742,21.8243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.47712125471966244,0.3010299956639812,0.0,0.6020599913279624,0.0,0.0,0.47712125471966244,1.3617278360175928,1.1760912590556813,0.3010299956639812,1.4471580313422192,0.0,1.2304489213782739,1.0413926851582251,0.0,1.9637878273455553,1.591064607026499,2.0170333392987803,0.0,1.7558748556724915,1.505149978319906,0.0,1.8920946026904804,1.5563025007672873,1.9777236052888478,1.8573324964312685,1.6901960800285136,2.69179,7.0
,Guatemala,15.7835,-90.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.6989700043360189,0.0,0.6020599913279624,0.6020599913279624,0.7781512503836436,0.47712125471966244,0.3010299956639812,0.3010299956639812,4.7619047,0.0
,Guinea,9.9456,-9.6966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.47712125471966244,0.0,0.0,0.0
,Guyana,5.0,-58.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.6020599913279624,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,1.1139433523068367,0.3010299956639812,0.0,20.0,0.0
,Haiti,18.9712,-72.2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.6989700043360189,0.3010299956639812,0.0,0.0
,Holy See,41.9029,12.4534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.0
,Honduras,15.2,-86.2419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.3010299956639812,0.6020599913279624,0.47712125471966244,0.3010299956639812,0.6020599913279624,1.1139433523068367,0.0,0.47712125471966244,0.6989700043360189,0.0,0.0,0.0
,Hungary,47.1625,19.5033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.47712125471966244,0.6020599913279624,0.47712125471966244,0.0,0.6989700043360189,0.0,0.8450980400142568,1.0791812460476249,0.47712125471966244,0.9030899869919435,1.0791812460476249,0.9542425094393249,1.2041199826559248,1.1139433523068367,1.2787536009528289,1.462397997898956,1.568201724066995,1.3222192947339193,4.8128343,5.0
,Iceland,64.9631,-19.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.47712125471966244,0.6020599913279624,0.7781512503836436,1.2041199826559248,0.9542425094393249,1.0,0.9030899869919435,0.0,0.9542425094393249,1.0791812460476249,1.2304489213782739,1.2787536009528289,1.505149978319906,1.3617278360175928,1.2041199826559248,1.0,1.6127838567197355,1.4913616938342726,1.9084850188786497,1.9030899869919435,1.8129133566428555,1.9822712330395684,1.3222192947339193,1.7853298350107671,0.30864197,1.0
,India,21.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,1.380211241711606,0.47712125471966244,0.3010299956639812,0.6020599913279624,0.7781512503836436,0.6989700043360189,1.146128035678238,0.8450980400142568,1.0791812460476249,1.0,1.3222192947339193,1.0791812460476249,0.8450980400142568,1.380211241711606,1.1760912590556813,1.591064607026499,1.7075701760979363,1.9395192526186185,1.8260748027008264,2.0170333392987803,1.5797835966168101,1.8656716,6.0
,Indonesia,-0.7893,113.9213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.47712125471966244,0.0,0.47712125471966244,1.146128035678238,0.9542425094393249,0.9030899869919435,0.0,1.5563025007672873,1.4471580313422192,1.3424226808222062,1.255272505103306,1.591064607026499,1.7481880270062005,1.9294189257142926,1.7708520116421442,1.9138138523837167,1.8129133566428555,1.8195439355418688,2.03342375548695,8.017493,17.0
,Iran,32.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,1.146128035678238,1.0413926851582251,1.2041199826559248,1.2787536009528289,1.5440680443502757,1.6532125137753437,2.0293837776852097,2.1583624920952498,2.3138672203691533,2.586587304671755,2.7193312869837265,2.9222062774390163,2.7686381012476144,2.77232170672292,3.0916669575956846,3.0322157032979815,2.8715729355458786,2.7752462597402365,2.94546858513182,2.9818186071706636,3.0318122713303706,3.110589710299249,3.1354506993455136,3.0827853703164503,3.022840610876528,3.071513805095089,3.076640443670342,3.0199466816788423,3.0927206446840994,2.9854264740830017,3.012415374762433,3.149834696715785,3.246252312299322,7.7949295,378.0
,Iraq,33.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.6989700043360189,0.47712125471966244,0.0,0.8450980400142568,0.8450980400142568,0.9030899869919435,0.8450980400142568,0.6020599913279624,0.0,0.7781512503836436,1.1760912590556813,0.8450980400142568,0.0,1.0791812460476249,0.0,0.0,1.4913616938342726,1.0,0.8450980400142568,0.9542425094393249,1.4913616938342726,1.0413926851582251,1.462397997898956,1.2304489213782739,0.8450980400142568,1.3010299956639813,1.5314789170422551,1.7075701760979363,8.544304,10.0
,Ireland,53.1424,-7.6921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.6989700043360189,0.0,1.1139433523068367,0.0,0.3010299956639812,0.47712125471966244,1.146128035678238,1.0,0.0,1.6812412373755872,1.6020599913279623,0.0,1.6127838567197355,1.7403626894942439,1.845098040014257,2.424881636631067,2.103803720955957,2.012837224705172,2.0863598306747484,2.342422680822206,2.311753861055754,0.5267118,4.0
,Israel,31.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.6020599913279624,0.6020599913279624,0.0,0.47712125471966244,0.6020599913279624,0.7781512503836436,1.255272505103306,0.8450980400142568,1.2787536009528289,0.0,1.3617278360175928,1.4313637641589874,1.3617278360175928,1.4913616938342726,1.5185139398778875,1.7708520116421442,0.6989700043360189,1.919078092376074,1.9867717342662448,2.3891660843645326,1.462397997898956,2.2528530309798933,2.2764618041732443,2.5705429398818973,2.6893088591236203,0.15544042,2.0
,Italy,43.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.255272505103306,1.6334684555795864,1.9731278535996986,1.8750612633917,1.9731278535996986,2.12057393120585,2.307496037913213,2.369215857410143,2.3820170425748683,2.7535830588929064,2.5352941200427703,2.6693168805661123,2.7693773260761385,2.886490725172482,2.8915374576725643,3.0962145853464054,3.1740598077250253,3.25478968739721,2.9903388547876015,3.3643633546157306,0.0,3.7159198174335795,3.543819805142658,3.555215405126073,3.509740015570382,3.5474054596674898,3.6240757311456826,3.7261564661727546,3.777209258145685,3.8167714123333463,3.7451528950769,3.680335513414563,3.720159303405957,9.858911,1995.0
,Jamaica,18.1096,-77.2975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.8450980400142568,0.0,0.47712125471966244,0.0,0.47712125471966244,0.3010299956639812,0.47712125471966244,0.3010299956639812,0.0,0.6020599913279624,0.0,0.47712125471966244,4.7619047,0.0
,Japan,36.0,138.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.6020599913279624,0.0,0.6989700043360189,0.6989700043360189,0.7781512503836436,0.0,0.0,0.47712125471966244,0.0,0.0,0.6020599913279624,0.0,0.3010299956639812,0.0,0.0,0.47712125471966244,0.0,0.3010299956639812,1.1760912590556813,1.2304489213782739,0.9030899869919435,0.9542425094393249,1.0413926851582251,1.0413926851582251,1.0791812460476249,1.255272505103306,1.414973347970818,1.1139433523068367,1.0791812460476249,1.3010299956639813,1.414973347970818,1.1760912590556813,1.146128035678238,1.2041199826559248,1.2787536009528289,1.3010299956639813,1.591064607026499,1.4771212547196624,1.7853298350107671,1.6232492903979006,1.6232492903979006,1.0,1.8512583487190752,1.7708520116421442,0.0,1.7993405494535817,1.863322860120456,1.8260748027008264,0.0,1.6020599913279623,1.0791812460476249,1.5563025007672873,1.6020599913279623,1.6532125137753437,1.9777236052888478,1.4471580313422192,1.8195439355418688,3.604359,8.0
,Jordan,31.24,36.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919435,1.0,1.255272505103306,1.2787536009528289,1.255272505103306,1.2304489213782739,0.0,1.4471580313422192,1.2041199826559248,1.4471580313422192,0.0,0.0
,Kazakhstan,48.0196,66.9237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.47712125471966244,0.6020599913279624,0.3010299956639812,1.380211241711606,0.47712125471966244,1.0,0.7781512503836436,0.6989700043360189,0.9030899869919435,0.47712125471966244,1.0413926851582251,0.0,0.0
,Kenya,-0.0236,37.9062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.47712125471966244,0.0,0.0,0.0,0.6989700043360189,0.0,0.0,0.9542425094393249,0.3010299956639812,1.0,0.0,0.0
,"Korea, South",36.0,128.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.3010299956639812,0.0,0.0,0.0,0.9030899869919435,0.3010299956639812,0.6020599913279624,0.0,0.3010299956639812,0.6020599913279624,0.6989700043360189,0.3010299956639812,0.0,0.3010299956639812,0.47712125471966244,0.3010299956639812,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.0,1.8692317197309762,2.0043213737826426,2.361727836017593,2.230448921378274,2.3654879848909,2.161368002234975,2.45484486000851,2.7041505168397992,2.7573960287930244,2.910624404889201,2.7686381012476144,2.7781512503836434,2.9304395947667,2.639486489268586,2.670245853074124,2.7041505168397992,2.6522463410033232,2.437750562820388,2.2174839442139063,1.5563025007672873,2.385606273598312,2.060697840353612,2.0453229787866576,2.03342375548695,1.8864907251724818,1.8750612633917,1.9294189257142926,1.9731278535996986,2.184691430817599,1.9444826721501687,2.1702617153949575,2.2121876044039577,0.0,1.8864907251724818,1.3278743,18.0
,Kuwait,29.5,47.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,1.0413926851582251,1.2041199826559248,1.255272505103306,0.47712125471966244,0.0,0.0,1.0791812460476249,0.0,0.0,0.47712125471966244,0.0,0.6020599913279624,0.6020599913279624,0.0,0.7781512503836436,0.6020599913279624,0.9542425094393249,0.0,1.3979400086720377,0.9542425094393249,1.0791812460476249,0.9030899869919435,1.1139433523068367,0.8450980400142568,1.0791812460476249,1.255272505103306,1.1139433523068367,0.3010299956639812,0.47712125471966244,0.0,0.0
,Kyrgyzstan,41.2044,74.7661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.6020599913279624,0.9542425094393249,0.0,0.47712125471966244,1.4313637641589874,0.0,0.0
,Latvia,56.8796,24.6032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.6989700043360189,0.47712125471966244,0.47712125471966244,0.0,0.9030899869919435,1.0,0.6989700043360189,0.6989700043360189,1.2041199826559248,1.3617278360175928,1.2041199826559248,1.414973347970818,1.146128035678238,1.2041199826559248,1.6232492903979006,1.255272505103306,0.0,0.0
